##NAMES=Synchysite-(Ce)
##RRUFFID=R060210
##IDEAL CHEMISTRY=CaCe(CO_3_)_2_F
##LOCALITY=Mont Saint-Hilaire, Rouville County, Quebec, Canada
##OWNER=RRUFF
##SOURCE=Royal Ontario Museum
##DESCRIPTION=Yellowish-brown thin pseudohexagonal tablets
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060210
##MEASURED CHEMISTRY=Ca_1.00_(Ce_0.55_(La,Pr)_0.28_Nd_0.15_Y_0.02_)(CO_3_)_2_F_1.00_
##CELL PARAMETERS=a: 12.330(5) b: 7.110(2) c: 18.758(8) alpha: 90 beta: 102.70(2) gamma: 90 volume: 1604.1(10) crystal system: monoclinic
64.900, 0.000
64.910, 0.001
64.920, 0.001
64.930, 0.002
64.940, 0.002
64.950, 0.003
64.960, 0.005
64.970, 0.006
64.980, 0.006
64.990, 0.007
65.000, 0.007
65.010, 0.007
65.020, 0.006
65.030, 0.005
65.040, 0.004
65.050, 0.003
65.060, 0.002
65.070, 0.002
65.080, 0.001
65.090, 0.001
65.100, 0.002
65.110, 0.003
65.120, 0.005
65.130, 0.008
65.140, 0.011
65.150, 0.015
65.160, 0.019
65.170, 0.023
65.180, 0.025
65.190, 0.026
65.200, 0.025
65.210, 0.023
65.220, 0.019
65.230, 0.015
65.240, 0.011
65.250, 0.008
65.260, 0.005
65.270, 0.003
65.280, 0.002
65.290, 0.002
65.300, 0.002
65.310, 0.003
65.320, 0.004
65.330, 0.006
65.340, 0.008
65.350, 0.009
65.360, 0.011
65.370, 0.011
65.380, 0.011
65.390, 0.010
65.400, 0.009
65.410, 0.007
65.420, 0.005
65.430, 0.004
65.440, 0.002
65.450, 0.001
65.460, 0.001
65.470, 0.000
65.480, 0.000
65.490, 0.000
65.500, 0.000
65.510, 0.000
65.520, 0.000
65.530, 0.000
65.540, 0.000
65.550, 0.000
65.560, 0.000
65.570, 0.000
65.580, 0.000
65.590, 0.000
65.600, 0.000
65.610, 0.000
65.620, 0.000
65.630, 0.000
65.640, 0.000
65.650, 0.000
65.660, 0.000
65.670, 0.000
65.680, 0.000
65.690, 0.000
65.700, 0.000
65.710, 0.000
65.720, 0.000
65.730, 0.000
65.740, 0.000
65.750, 0.000
65.760, 0.000
65.770, 0.000
65.780, 0.000
65.790, 0.000
65.800, 0.000
65.810, 0.000
65.820, 0.000
65.830, 0.000
65.840, 0.000
65.850, 0.000
65.860, 0.000
65.870, 0.000
65.880, 0.000
65.890, 0.000
65.900, 0.000
65.910, 0.000
65.920, 0.000
65.930, 0.000
65.940, 0.000
65.950, 0.000
65.960, 0.000
65.970, 0.001
65.980, 0.001
65.990, 0.002
66.000, 0.003
66.010, 0.003
66.020, 0.004
66.030, 0.005
66.040, 0.007
66.050, 0.008
66.060, 0.010
66.070, 0.013
66.080, 0.017
66.090, 0.021
66.100, 0.025
66.110, 0.029
66.120, 0.032
66.130, 0.033
66.140, 0.032
66.150, 0.030
66.160, 0.027
66.170, 0.024
66.180, 0.021
66.190, 0.018
66.200, 0.016
66.210, 0.014
66.220, 0.012
66.230, 0.011
66.240, 0.011
66.250, 0.011
66.260, 0.012
66.270, 0.013
66.280, 0.015
66.290, 0.016
66.300, 0.017
66.310, 0.018
66.320, 0.017
66.330, 0.016
66.340, 0.015
66.350, 0.013
66.360, 0.012
66.370, 0.012
66.380, 0.013
66.390, 0.018
66.400, 0.030
66.410, 0.056
66.420, 0.105
66.430, 0.190
66.440, 0.325
66.450, 0.525
66.460, 0.797
66.470, 1.139
66.480, 1.539
66.490, 1.976
66.500, 2.426
66.510, 2.864
66.520, 3.269
66.530, 3.618
66.540, 3.883
66.550, 4.032
66.560, 4.040
66.570, 3.896
66.580, 3.627
66.590, 3.293
66.600, 2.983
66.610, 2.792
66.620, 2.796
66.630, 3.030
66.640, 3.478
66.650, 4.071
66.660, 4.704
66.670, 5.259
66.680, 5.632
66.690, 5.757
66.700, 5.623
66.710, 5.268
66.720, 4.762
66.730, 4.186
66.740, 3.603
66.750, 3.055
66.760, 2.563
66.770, 2.137
66.780, 1.787
66.790, 1.532
66.800, 1.389
66.810, 1.367
66.820, 1.463
66.830, 1.649
66.840, 1.881
66.850, 2.105
66.860, 2.265
66.870, 2.317
66.880, 2.243
66.890, 2.045
66.900, 1.754
66.910, 1.413
66.920, 1.067
66.930, 0.755
66.940, 0.500
66.950, 0.309
66.960, 0.179
66.970, 0.097
66.980, 0.049
66.990, 0.024
67.000, 0.011
67.010, 0.006
67.020, 0.005
67.030, 0.007
67.040, 0.009
67.050, 0.013
67.060, 0.017
67.070, 0.021
67.080, 0.024
67.090, 0.025
67.100, 0.024
67.110, 0.022
67.120, 0.019
67.130, 0.015
67.140, 0.011
67.150, 0.007
67.160, 0.005
67.170, 0.003
67.180, 0.003
67.190, 0.003
67.200, 0.004
67.210, 0.007
67.220, 0.010
67.230, 0.015
67.240, 0.021
67.250, 0.028
67.260, 0.034
67.270, 0.039
67.280, 0.042
67.290, 0.043
67.300, 0.042
67.310, 0.039
67.320, 0.035
67.330, 0.031
67.340, 0.027
67.350, 0.025
67.360, 0.024
67.370, 0.022
67.380, 0.021
67.390, 0.019
67.400, 0.018
67.410, 0.017
67.420, 0.016
67.430, 0.016
67.440, 0.017
67.450, 0.019
67.460, 0.021
67.470, 0.022
67.480, 0.022
67.490, 0.021
67.500, 0.019
67.510, 0.017
67.520, 0.016
67.530, 0.014
67.540, 0.014
67.550, 0.013
67.560, 0.013
67.570, 0.013
67.580, 0.012
67.590, 0.011
67.600, 0.010
67.610, 0.008
67.620, 0.007
67.630, 0.006
67.640, 0.005
67.650, 0.004
67.660, 0.003
67.670, 0.003
67.680, 0.002
67.690, 0.002
67.700, 0.002
67.710, 0.002
67.720, 0.003
67.730, 0.004
67.740, 0.007
67.750, 0.010
67.760, 0.015
67.770, 0.020
67.780, 0.024
67.790, 0.028
67.800, 0.031
67.810, 0.031
67.820, 0.029
67.830, 0.026
67.840, 0.021
67.850, 0.016
67.860, 0.012
67.870, 0.008
67.880, 0.005
67.890, 0.003
67.900, 0.002
67.910, 0.002
67.920, 0.002
67.930, 0.003
67.940, 0.004
67.950, 0.006
67.960, 0.009
67.970, 0.011
67.980, 0.013
67.990, 0.014
68.000, 0.014
68.010, 0.014
68.020, 0.012
68.030, 0.010
68.040, 0.008
68.050, 0.006
68.060, 0.004
68.070, 0.002
68.080, 0.001
68.090, 0.001
68.100, 0.000
68.110, 0.000
68.120, 0.000
68.130, 0.000
68.140, 0.000
68.150, 0.000
68.160, 0.000
68.170, 0.000
68.180, 0.000
68.190, 0.000
68.200, 0.000
68.210, 0.000
68.220, 0.000
68.230, 0.000
68.240, 0.000
68.250, 0.000
68.260, 0.000
68.270, 0.000
68.280, 0.000
68.290, 0.000
68.300, 0.000
68.310, 0.000
68.320, 0.000
68.330, 0.000
68.340, 0.000
68.350, 0.000
68.360, 0.001
68.370, 0.001
68.380, 0.003
68.390, 0.004
68.400, 0.006
68.410, 0.009
68.420, 0.011
68.430, 0.014
68.440, 0.016
68.450, 0.018
68.460, 0.019
68.470, 0.020
68.480, 0.022
68.490, 0.027
68.500, 0.036
68.510, 0.054
68.520, 0.085
68.530, 0.134
68.540, 0.204
68.550, 0.301
68.560, 0.427
68.570, 0.585
68.580, 0.773
68.590, 0.990
68.600, 1.229
68.610, 1.474
68.620, 1.704
68.630, 1.888
68.640, 1.997
68.650, 2.008
68.660, 1.914
68.670, 1.724
68.680, 1.467
68.690, 1.178
68.700, 0.895
68.710, 0.651
68.720, 0.463
68.730, 0.338
68.740, 0.275
68.750, 0.264
68.760, 0.296
68.770, 0.362
68.780, 0.453
68.790, 0.562
68.800, 0.681
68.810, 0.799
68.820, 0.902
68.830, 0.974
68.840, 1.002
68.850, 0.979
68.860, 0.904
68.870, 0.788
68.880, 0.647
68.890, 0.500
68.900, 0.364
68.910, 0.249
68.920, 0.162
68.930, 0.101
68.940, 0.062
68.950, 0.040
68.960, 0.029
68.970, 0.025
68.980, 0.023
68.990, 0.023
69.000, 0.024
69.010, 0.023
69.020, 0.022
69.030, 0.021
69.040, 0.019
69.050, 0.017
69.060, 0.014
69.070, 0.012
69.080, 0.009
69.090, 0.007
69.100, 0.005
69.110, 0.004
69.120, 0.004
69.130, 0.005
69.140, 0.006
69.150, 0.007
69.160, 0.008
69.170, 0.010
69.180, 0.011
69.190, 0.011
69.200, 0.012
69.210, 0.011
69.220, 0.011
69.230, 0.010
69.240, 0.009
69.250, 0.008
69.260, 0.007
69.270, 0.005
69.280, 0.004
69.290, 0.003
69.300, 0.002
69.310, 0.001
69.320, 0.001
69.330, 0.000
69.340, 0.000
69.350, 0.000
69.360, 0.000
69.370, 0.000
69.380, 0.000
69.390, 0.000
69.400, 0.000
69.410, 0.000
69.420, 0.000
69.430, 0.000
69.440, 0.000
69.450, 0.000
69.460, 0.000
69.470, 0.000
69.480, 0.000
69.490, 0.000
69.500, 0.000
69.510, 0.000
69.520, 0.000
69.530, 0.000
69.540, 0.000
69.550, 0.000
69.560, 0.000
69.570, 0.000
69.580, 0.001
69.590, 0.002
69.600, 0.003
69.610, 0.005
69.620, 0.007
69.630, 0.010
69.640, 0.013
69.650, 0.016
69.660, 0.019
69.670, 0.020
69.680, 0.020
69.690, 0.019
69.700, 0.017
69.710, 0.014
69.720, 0.011
69.730, 0.009
69.740, 0.008
69.750, 0.011
69.760, 0.019
69.770, 0.036
69.780, 0.067
69.790, 0.120
69.800, 0.201
69.810, 0.314
69.820, 0.461
69.830, 0.637
69.840, 0.831
69.850, 1.029
69.860, 1.220
69.870, 1.394
69.880, 1.548
69.890, 1.683
69.900, 1.796
69.910, 1.880
69.920, 1.923
69.930, 1.910
69.940, 1.829
69.950, 1.679
69.960, 1.472
69.970, 1.231
69.980, 0.986
69.990, 0.766
70.000, 0.594
70.010, 0.484
70.020, 0.436
70.030, 0.442
70.040, 0.489
70.050, 0.559
70.060, 0.639
70.070, 0.719
70.080, 0.794
70.090, 0.862
70.100, 0.920
70.110, 0.964
70.120, 0.988
70.130, 0.983
70.140, 0.942
70.150, 0.866
70.160, 0.759
70.170, 0.632
70.180, 0.498
70.190, 0.372
70.200, 0.263
70.210, 0.177
70.220, 0.114
70.230, 0.072
70.240, 0.047
70.250, 0.033
70.260, 0.027
70.270, 0.024
70.280, 0.023
70.290, 0.023
70.300, 0.023
70.310, 0.023
70.320, 0.022
70.330, 0.022
70.340, 0.022
70.350, 0.021
70.360, 0.020
70.370, 0.019
70.380, 0.017
70.390, 0.015
70.400, 0.013
70.410, 0.011
70.420, 0.009
70.430, 0.008
70.440, 0.007
70.450, 0.007
70.460, 0.007
70.470, 0.007
70.480, 0.007
70.490, 0.006
70.500, 0.006
70.510, 0.005
70.520, 0.004
70.530, 0.003
70.540, 0.002
70.550, 0.001
70.560, 0.001
70.570, 0.001
70.580, 0.001
70.590, 0.002
70.600, 0.004
70.610, 0.008
70.620, 0.018
70.630, 0.036
70.640, 0.068
70.650, 0.120
70.660, 0.200
70.670, 0.311
70.680, 0.456
70.690, 0.631
70.700, 0.829
70.710, 1.037
70.720, 1.243
70.730, 1.437
70.740, 1.613
70.750, 1.767
70.760, 1.895
70.770, 1.988
70.780, 2.034
70.790, 2.021
70.800, 1.940
70.810, 1.788
70.820, 1.578
70.830, 1.332
70.840, 1.078
70.850, 0.847
70.860, 0.664
70.870, 0.541
70.880, 0.484
70.890, 0.485
70.900, 0.529
70.910, 0.601
70.920, 0.685
70.930, 0.769
70.940, 0.846
70.950, 0.913
70.960, 0.968
70.970, 1.009
70.980, 1.030
70.990, 1.025
71.000, 0.988
71.010, 0.917
71.020, 0.815
71.030, 0.691
71.040, 0.557
71.050, 0.427
71.060, 0.312
71.070, 0.219
71.080, 0.150
71.090, 0.103
71.100, 0.074
71.110, 0.056
71.120, 0.046
71.130, 0.038
71.140, 0.032
71.150, 0.026
71.160, 0.020
71.170, 0.015
71.180, 0.010
71.190, 0.007
71.200, 0.004
71.210, 0.003
71.220, 0.002
71.230, 0.001
71.240, 0.001
71.250, 0.000
71.260, 0.000
71.270, 0.000
71.280, 0.000
71.290, 0.000
71.300, 0.000
71.310, 0.000
71.320, 0.000
71.330, 0.000
71.340, 0.000
71.350, 0.000
71.360, 0.000
71.370, 0.000
71.380, 0.000
71.390, 0.000
71.400, 0.000
71.410, 0.000
71.420, 0.000
71.430, 0.000
71.440, 0.000
71.450, 0.000
71.460, 0.000
71.470, 0.000
71.480, 0.000
71.490, 0.000
71.500, 0.000
71.510, 0.000
71.520, 0.000
71.530, 0.000
71.540, 0.000
71.550, 0.000
71.560, 0.000
71.570, 0.000
71.580, 0.000
71.590, 0.000
71.600, 0.000
71.610, 0.000
71.620, 0.000
71.630, 0.000
71.640, 0.000
71.650, 0.000
71.660, 0.000
71.670, 0.001
71.680, 0.002
71.690, 0.003
71.700, 0.006
71.710, 0.011
71.720, 0.020
71.730, 0.032
71.740, 0.048
71.750, 0.070
71.760, 0.095
71.770, 0.123
71.780, 0.153
71.790, 0.182
71.800, 0.211
71.810, 0.236
71.820, 0.258
71.830, 0.276
71.840, 0.288
71.850, 0.293
71.860, 0.288
71.870, 0.275
71.880, 0.251
71.890, 0.221
71.900, 0.186
71.910, 0.150
71.920, 0.117
71.930, 0.090
71.940, 0.072
71.950, 0.062
71.960, 0.060
71.970, 0.065
71.980, 0.074
71.990, 0.086
72.000, 0.099
72.010, 0.112
72.020, 0.124
72.030, 0.135
72.040, 0.144
72.050, 0.152
72.060, 0.156
72.070, 0.158
72.080, 0.157
72.090, 0.153
72.100, 0.147
72.110, 0.141
72.120, 0.137
72.130, 0.138
72.140, 0.149
72.150, 0.173
72.160, 0.213
72.170, 0.269
72.180, 0.338
72.190, 0.411
72.200, 0.477
72.210, 0.522
72.220, 0.539
72.230, 0.522
72.240, 0.476
72.250, 0.408
72.260, 0.330
72.270, 0.253
72.280, 0.187
72.290, 0.134
72.300, 0.097
72.310, 0.073
72.320, 0.060
72.330, 0.055
72.340, 0.057
72.350, 0.066
72.360, 0.082
72.370, 0.107
72.380, 0.139
72.390, 0.175
72.400, 0.212
72.410, 0.244
72.420, 0.264
72.430, 0.269
72.440, 0.257
72.450, 0.230
72.460, 0.194
72.470, 0.154
72.480, 0.116
72.490, 0.082
72.500, 0.056
72.510, 0.037
72.520, 0.024
72.530, 0.016
72.540, 0.011
72.550, 0.010
72.560, 0.009
72.570, 0.010
72.580, 0.011
72.590, 0.011
72.600, 0.012
72.610, 0.012
72.620, 0.011
72.630, 0.010
72.640, 0.008
72.650, 0.007
72.660, 0.005
72.670, 0.004
72.680, 0.003
72.690, 0.002
72.700, 0.001
72.710, 0.001
72.720, 0.001
72.730, 0.001
72.740, 0.001
72.750, 0.002
72.760, 0.003
72.770, 0.004
72.780, 0.004
72.790, 0.005
72.800, 0.006
72.810, 0.006
72.820, 0.006
72.830, 0.005
72.840, 0.005
72.850, 0.004
72.860, 0.003
72.870, 0.003
72.880, 0.002
72.890, 0.002
72.900, 0.002
72.910, 0.003
72.920, 0.005
72.930, 0.008
72.940, 0.012
72.950, 0.017
72.960, 0.024
72.970, 0.031
72.980, 0.038
72.990, 0.045
73.000, 0.051
73.010, 0.055
73.020, 0.057
73.030, 0.057
73.040, 0.055
73.050, 0.052
73.060, 0.046
73.070, 0.039
73.080, 0.032
73.090, 0.025
73.100, 0.019
73.110, 0.013
73.120, 0.010
73.130, 0.009
73.140, 0.010
73.150, 0.015
73.160, 0.027
73.170, 0.049
73.180, 0.089
73.190, 0.157
73.200, 0.264
73.210, 0.425
73.220, 0.650
73.230, 0.946
73.240, 1.311
73.250, 1.736
73.260, 2.204
73.270, 2.697
73.280, 3.196
73.290, 3.688
73.300, 4.160
73.310, 4.598
73.320, 4.983
73.330, 5.284
73.340, 5.463
73.350, 5.481
73.360, 5.309
73.370, 4.942
73.380, 4.404
73.390, 3.750
73.400, 3.054
73.410, 2.393
73.420, 1.833
73.430, 1.418
73.440, 1.163
73.450, 1.059
73.460, 1.081
73.470, 1.196
73.480, 1.373
73.490, 1.584
73.500, 1.810
73.510, 2.036
73.520, 2.254
73.530, 2.449
73.540, 2.609
73.550, 2.712
73.560, 2.740
73.570, 2.675
73.580, 2.511
73.590, 2.257
73.600, 1.933
73.610, 1.574
73.620, 1.216
73.630, 0.890
73.640, 0.617
73.650, 0.406
73.660, 0.254
73.670, 0.152
73.680, 0.088
73.690, 0.049
73.700, 0.028
73.710, 0.015
73.720, 0.008
73.730, 0.005
73.740, 0.003
73.750, 0.001
73.760, 0.001
73.770, 0.000
73.780, 0.000
73.790, 0.000
73.800, 0.000
73.810, 0.000
73.820, 0.000
73.830, 0.000
73.840, 0.000
73.850, 0.000
73.860, 0.000
73.870, 0.000
73.880, 0.000
73.890, 0.000
73.900, 0.000
73.910, 0.000
73.920, 0.000
73.930, 0.000
73.940, 0.000
73.950, 0.000
73.960, 0.000
73.970, 0.000
73.980, 0.000
73.990, 0.000
74.000, 0.000
74.010, 0.000
74.020, 0.000
74.030, 0.000
74.040, 0.000
74.050, 0.000
74.060, 0.000
74.070, 0.000
74.080, 0.000
74.090, 0.000
74.100, 0.000
74.110, 0.000
74.120, 0.000
74.130, 0.001
74.140, 0.001
74.150, 0.003
74.160, 0.007
74.170, 0.015
74.180, 0.028
74.190, 0.049
74.200, 0.081
74.210, 0.126
74.220, 0.183
74.230, 0.252
74.240, 0.330
74.250, 0.412
74.260, 0.494
74.270, 0.573
74.280, 0.649
74.290, 0.717
74.300, 0.774
74.310, 0.813
74.320, 0.825
74.330, 0.804
74.340, 0.747
74.350, 0.658
74.360, 0.548
74.370, 0.431
74.380, 0.320
74.390, 0.228
74.400, 0.159
74.410, 0.116
74.420, 0.098
74.430, 0.100
74.440, 0.119
74.450, 0.148
74.460, 0.185
74.470, 0.224
74.480, 0.264
74.490, 0.302
74.500, 0.338
74.510, 0.370
74.520, 0.396
74.530, 0.410
74.540, 0.410
74.550, 0.393
74.560, 0.359
74.570, 0.311
74.580, 0.256
74.590, 0.201
74.600, 0.151
74.610, 0.112
74.620, 0.084
74.630, 0.066
74.640, 0.056
74.650, 0.052
74.660, 0.051
74.670, 0.052
74.680, 0.053
74.690, 0.055
74.700, 0.056
74.710, 0.055
74.720, 0.052
74.730, 0.047
74.740, 0.042
74.750, 0.035
74.760, 0.030
74.770, 0.025
74.780, 0.023
74.790, 0.022
74.800, 0.022
74.810, 0.024
74.820, 0.025
74.830, 0.027
74.840, 0.028
74.850, 0.029
74.860, 0.029
74.870, 0.028
74.880, 0.028
74.890, 0.028
74.900, 0.028
74.910, 0.028
74.920, 0.028
74.930, 0.027
74.940, 0.026
74.950, 0.023
74.960, 0.020
74.970, 0.017
74.980, 0.014
74.990, 0.012
75.000, 0.010
75.010, 0.009
75.020, 0.009
75.030, 0.009
75.040, 0.009
75.050, 0.008
75.060, 0.007
75.070, 0.006
75.080, 0.005
75.090, 0.004
75.100, 0.003
75.110, 0.002
75.120, 0.002
75.130, 0.003
75.140, 0.004
75.150, 0.005
75.160, 0.006
75.170, 0.007
75.180, 0.009
75.190, 0.011
75.200, 0.013
75.210, 0.014
75.220, 0.015
75.230, 0.016
75.240, 0.016
75.250, 0.015
75.260, 0.015
75.270, 0.014
75.280, 0.013
75.290, 0.014
75.300, 0.014
75.310, 0.015
75.320, 0.016
75.330, 0.016
75.340, 0.016
75.350, 0.016
75.360, 0.014
75.370, 0.013
75.380, 0.011
75.390, 0.010
75.400, 0.009
75.410, 0.008
75.420, 0.008
75.430, 0.008
75.440, 0.008
75.450, 0.008
75.460, 0.008
75.470, 0.008
75.480, 0.008
75.490, 0.008
75.500, 0.008
75.510, 0.009
75.520, 0.010
75.530, 0.011
75.540, 0.013
75.550, 0.015
75.560, 0.017
75.570, 0.017
75.580, 0.017
75.590, 0.016
75.600, 0.015
75.610, 0.013
75.620, 0.011
75.630, 0.008
75.640, 0.006
75.650, 0.005
75.660, 0.003
75.670, 0.002
75.680, 0.002
75.690, 0.001
75.700, 0.001
75.710, 0.001
75.720, 0.001
75.730, 0.001
75.740, 0.002
75.750, 0.003
75.760, 0.004
75.770, 0.005
75.780, 0.006
75.790, 0.008
75.800, 0.009
75.810, 0.009
75.820, 0.010
75.830, 0.009
75.840, 0.009
75.850, 0.008
75.860, 0.007
75.870, 0.005
75.880, 0.004
75.890, 0.003
75.900, 0.002
75.910, 0.001
75.920, 0.001
75.930, 0.000
75.940, 0.000
75.950, 0.000
75.960, 0.000
75.970, 0.000
75.980, 0.001
75.990, 0.001
76.000, 0.001
76.010, 0.002
76.020, 0.003
76.030, 0.003
76.040, 0.004
76.050, 0.005
76.060, 0.005
76.070, 0.005
76.080, 0.005
76.090, 0.005
76.100, 0.004
76.110, 0.003
76.120, 0.003
76.130, 0.002
76.140, 0.001
76.150, 0.001
76.160, 0.001
76.170, 0.000
76.180, 0.000
76.190, 0.000
76.200, 0.000
76.210, 0.000
76.220, 0.000
76.230, 0.000
76.240, 0.000
76.250, 0.001
76.260, 0.001
76.270, 0.001
76.280, 0.001
76.290, 0.002
76.300, 0.002
76.310, 0.002
76.320, 0.002
76.330, 0.001
76.340, 0.001
76.350, 0.001
76.360, 0.001
76.370, 0.001
76.380, 0.001
76.390, 0.001
76.400, 0.001
76.410, 0.002
76.420, 0.003
76.430, 0.004
76.440, 0.006
76.450, 0.008
76.460, 0.010
76.470, 0.011
76.480, 0.012
76.490, 0.013
76.500, 0.012
76.510, 0.011
76.520, 0.009
76.530, 0.007
76.540, 0.005
76.550, 0.004
76.560, 0.002
76.570, 0.001
76.580, 0.001
76.590, 0.000
76.600, 0.000
76.610, 0.000
76.620, 0.000
76.630, 0.001
76.640, 0.001
76.650, 0.002
76.660, 0.003
76.670, 0.003
76.680, 0.004
76.690, 0.005
76.700, 0.006
76.710, 0.006
76.720, 0.006
76.730, 0.006
76.740, 0.005
76.750, 0.004
76.760, 0.003
76.770, 0.002
76.780, 0.001
76.790, 0.001
76.800, 0.000
76.810, 0.000
76.820, 0.000
76.830, 0.000
76.840, 0.000
76.850, 0.000
76.860, 0.000
76.870, 0.000
76.880, 0.000
76.890, 0.000
76.900, 0.000
76.910, 0.000
76.920, 0.000
76.930, 0.000
76.940, 0.000
76.950, 0.000
76.960, 0.000
76.970, 0.000
76.980, 0.000
76.990, 0.000
77.000, 0.000
77.010, 0.000
77.020, 0.000
77.030, 0.000
77.040, 0.000
77.050, 0.000
77.060, 0.000
77.070, 0.000
77.080, 0.000
77.090, 0.000
77.100, 0.000
77.110, 0.000
77.120, 0.000
77.130, 0.000
77.140, 0.000
77.150, 0.000
77.160, 0.000
77.170, 0.000
77.180, 0.000
77.190, 0.000
77.200, 0.000
77.210, 0.000
77.220, 0.000
77.230, 0.000
77.240, 0.000
77.250, 0.000
77.260, 0.000
77.270, 0.000
77.280, 0.000
77.290, 0.000
77.300, 0.000
77.310, 0.000
77.320, 0.001
77.330, 0.001
77.340, 0.003
77.350, 0.006
77.360, 0.012
77.370, 0.023
77.380, 0.041
77.390, 0.069
77.400, 0.108
77.410, 0.162
77.420, 0.228
77.430, 0.308
77.440, 0.397
77.450, 0.494
77.460, 0.596
77.470, 0.704
77.480, 0.816
77.490, 0.933
77.500, 1.053
77.510, 1.170
77.520, 1.276
77.530, 1.360
77.540, 1.410
77.550, 1.415
77.560, 1.368
77.570, 1.271
77.580, 1.130
77.590, 0.961
77.600, 0.781
77.610, 0.610
77.620, 0.463
77.630, 0.352
77.640, 0.281
77.650, 0.248
77.660, 0.250
77.670, 0.280
77.680, 0.335
77.690, 0.411
77.700, 0.508
77.710, 0.624
77.720, 0.760
77.730, 0.911
77.740, 1.069
77.750, 1.220
77.760, 1.349
77.770, 1.437
77.780, 1.470
77.790, 1.439
77.800, 1.344
77.810, 1.197
77.820, 1.017
77.830, 0.827
77.840, 0.654
77.850, 0.517
77.860, 0.431
77.870, 0.403
77.880, 0.434
77.890, 0.520
77.900, 0.658
77.910, 0.840
77.920, 1.063
77.930, 1.318
77.940, 1.594
77.950, 1.873
77.960, 2.130
77.970, 2.336
77.980, 2.461
77.990, 2.482
78.000, 2.391
78.010, 2.196
78.020, 1.920
78.030, 1.596
78.040, 1.262
78.050, 0.950
78.060, 0.685
78.070, 0.479
78.080, 0.335
78.090, 0.248
78.100, 0.212
78.110, 0.216
78.120, 0.253
78.130, 0.316
78.140, 0.400
78.150, 0.502
78.160, 0.616
78.170, 0.737
78.180, 0.857
78.190, 0.963
78.200, 1.043
78.210, 1.083
78.220, 1.075
78.230, 1.017
78.240, 0.914
78.250, 0.779
78.260, 0.629
78.270, 0.480
78.280, 0.346
78.290, 0.236
78.300, 0.152
78.310, 0.093
78.320, 0.055
78.330, 0.031
78.340, 0.017
78.350, 0.009
78.360, 0.005
78.370, 0.003
78.380, 0.002
78.390, 0.001
78.400, 0.001
78.410, 0.000
78.420, 0.000
78.430, 0.000
78.440, 0.001
78.450, 0.001
78.460, 0.002
78.470, 0.003
78.480, 0.005
78.490, 0.008
78.500, 0.011
78.510, 0.014
78.520, 0.018
78.530, 0.021
78.540, 0.024
78.550, 0.025
78.560, 0.025
78.570, 0.024
78.580, 0.023
78.590, 0.020
78.600, 0.018
78.610, 0.016
78.620, 0.015
78.630, 0.013
78.640, 0.012
78.650, 0.011
78.660, 0.009
78.670, 0.008
78.680, 0.007
78.690, 0.007
78.700, 0.007
78.710, 0.007
78.720, 0.007
78.730, 0.008
78.740, 0.009
78.750, 0.010
78.760, 0.012
78.770, 0.013
78.780, 0.013
78.790, 0.013
78.800, 0.013
78.810, 0.012
78.820, 0.011
78.830, 0.011
78.840, 0.011
78.850, 0.011
78.860, 0.012
78.870, 0.013
78.880, 0.014
78.890, 0.016
78.900, 0.016
78.910, 0.017
78.920, 0.017
78.930, 0.016
78.940, 0.015
78.950, 0.014
78.960, 0.013
78.970, 0.012
78.980, 0.012
78.990, 0.012
79.000, 0.012
79.010, 0.013
79.020, 0.013
79.030, 0.014
79.040, 0.013
79.050, 0.013
79.060, 0.012
79.070, 0.011
79.080, 0.010
79.090, 0.008
79.100, 0.008
79.110, 0.007
79.120, 0.007
79.130, 0.007
79.140, 0.007
79.150, 0.007
79.160, 0.007
79.170, 0.007
79.180, 0.006
79.190, 0.006
79.200, 0.005
79.210, 0.005
79.220, 0.005
79.230, 0.005
79.240, 0.006
79.250, 0.006
79.260, 0.007
79.270, 0.007
79.280, 0.006
79.290, 0.006
79.300, 0.005
79.310, 0.005
79.320, 0.004
79.330, 0.003
79.340, 0.002
79.350, 0.001
79.360, 0.001
79.370, 0.001
79.380, 0.000
79.390, 0.000
79.400, 0.000
79.410, 0.000
79.420, 0.000
79.430, 0.000
79.440, 0.000
79.450, 0.000
79.460, 0.000
79.470, 0.000
79.480, 0.000
79.490, 0.000
79.500, 0.000
79.510, 0.000
79.520, 0.000
79.530, 0.000
79.540, 0.000
79.550, 0.001
79.560, 0.002
79.570, 0.003
79.580, 0.004
79.590, 0.006
79.600, 0.008
79.610, 0.011
79.620, 0.013
79.630, 0.015
79.640, 0.016
79.650, 0.016
79.660, 0.016
79.670, 0.015
79.680, 0.013
79.690, 0.012
79.700, 0.010
79.710, 0.008
79.720, 0.006
79.730, 0.005
79.740, 0.004
79.750, 0.003
79.760, 0.002
79.770, 0.001
79.780, 0.001
79.790, 0.001
79.800, 0.001
79.810, 0.002
79.820, 0.002
79.830, 0.003
79.840, 0.004
79.850, 0.006
79.860, 0.007
79.870, 0.008
79.880, 0.008
79.890, 0.008
79.900, 0.008
79.910, 0.007
79.920, 0.006
79.930, 0.006
79.940, 0.005
79.950, 0.004
79.960, 0.003
79.970, 0.002
79.980, 0.002
